ODPA-AP6F-ODPA-PEG1500 (10%),,,,ODPA-AP6F-ODPA-PEG1500 (20%),,,,ODPA-AP6F-ODPA-PEG1500 (30%),,,,ODPA-AP6F-ODPA-PEG1500 (40%),,,,ODPA-AP6F-ODPA-PEG1500 (50%),,
13.848939,3795.520512,3795.520512,,,,,,,,,,3.43302,7665.693951,7665.693951,,4.9995,3675.894094,7351.788188
13.897277,3759.371476,3759.371476,,,,,,,,,,3.45275,7617.087754,7617.087754,,5.01768,3655.954223,7311.908446
13.945615,3731.675846,3731.675846,,,,,,,,,,3.47248,7566.750878,7566.750878,,5.03586,3648.305369,7296.610738
13.993955,3709.607743,3709.607743,,,,,,,,,,3.49221,7556.692662,7556.692662,,5.05404,3643.142057,7286.284114
14.042293,3682.109927,3682.109927,,,,,,,,,,3.51194,7507.444082,7507.444082,,5.07222,3639.386624,7278.773248
14.090631,3664.376658,3664.376658,,,,,,,,,,3.53167,7464.471261,7464.471261,,5.0904,3647.163192,7294.326383
14.138969,3633.060934,3633.060934,,,,,,,,,,3.5514,7423.191878,7423.191878,,5.10858,3644.942319,7289.884638
14.187307,3615.185437,3615.185437,,,,,,,,,,3.57113,7385.74151,7385.74151,,5.12676,3648.224784,7296.449567
14.235646,3595.571486,3595.571486,,,,,,,,,,3.59086,7349.991925,7349.991925,,5.14494,3645.480155,7290.960309
14.283984,3575.298834,3575.298834,,,,,,,,,,3.61059,7337.152147,7337.152147,,5.16312,3638.201539,7276.403079
14.332323,3548.709801,3548.709801,,,,,,,,,,3.63032,7293.603395,7293.603395,,5.1813,3636.695542,7273.391084
14.380661,3527.727857,3527.727857,,,,,,,,,,3.65005,7236.254468,7236.254468,,5.19948,3625.66426,7251.328519
14.428999,3516.563753,3516.563753,,,,,,,,,,3.66978,7210.358526,7210.358526,,5.21766,3640.564259,7281.128519
14.477338,3496.55413,3496.55413,,,,,,,,,,3.68951,7208.292233,7208.292233,,5.23584,3622.007272,7244.014544
14.525676,3471.099134,3471.099134,,,,,,,,,,3.70924,7175.785466,7175.785466,,5.25402,3617.941727,7235.883453
14.574014,3460.466938,3460.466938,,,,,,,,,,3.72897,7116.80605,7116.80605,,5.2722,3619.842836,7239.685673
14.622352,3444.003117,3444.003117,,,,,,,,,,3.7487,7079.341187,7079.341187,,5.29038,3618.444895,7236.88979
14.670691,3429.587656,3429.587656,,,,,,,,,,3.76843,7062.642252,7062.642252,,5.30856,3621.391535,7242.78307
14.71903,3413.398428,3413.398428,,,,,,,,,,3.78816,7045.444328,7045.444328,,5.32674,3630.136766,7260.273532
14.767368,3397.069187,3397.069187,,,,,,,,,,3.80789,6990.67108,6990.67108,,5.34492,3629.560004,7259.120009
14.815706,3380.981548,3380.981548,,,,,,,,,,3.82762,6958.75096,6958.75096,,5.3631,3633.926609,7267.853218
14.912382,3342.872165,3342.872165,,,,,,,,,,3.84735,6911.219369,6911.219369,,5.38128,3631.630218,7263.260435
14.960722,3337.440762,3337.440762,,,,,,,,,,3.86708,6898.62157,6898.62157,,5.39946,3616.760854,7233.521708
15.00906,3319.910935,3319.910935,,,,,,,,,,3.88681,6888.039918,6888.039918,,5.41764,3628.140671,7256.281342
15.057398,3300.705361,3300.705361,,,,,,,,,,3.90654,6861.707689,6861.707689,,5.43582,3626.377738,7252.755475
15.105736,3281.362071,3281.362071,,,,,,,,,,3.92627,6837.064742,6837.064742,,5.454,3632.369421,7264.738843
15.154074,3276.07271,3276.07271,,,,,,,,,,3.946,6790.710661,6790.710661,,5.47218,3624.195014,7248.390027
15.202413,3259.51619,3259.51619,,,,,,,,,,3.96573,6773.462294,6773.462294,,5.49036,3603.515008,7207.030016
15.250751,3248.551312,3248.551312,,,,,,,,,,3.98546,6739.57268,6739.57268,,5.50854,3616.25155,7232.503101
15.29909,3232.416983,3232.416983,,,,,,,,,,4.00519,6717.032241,6717.032241,,5.52672,3612.432415,7224.86483
15.347428,3219.241061,3219.241061,,,,,,,,,,4.02492,6695.701662,6695.701662,,5.5449,3612.965871,7225.931742
15.395766,3203.811766,3203.811766,,,,,,,,,,4.04465,6676.533175,6676.533175,,5.56308,3616.596318,7233.192635
15.444105,3183.63577,3183.63577,,,,,,,,,,4.06438,6643.07371,6643.07371,,5.58126,3613.509597,7227.019194
15.492443,3155.635097,3155.635097,,,,,,,,,,4.08411,6618.978458,6618.978458,,5.59944,3619.26107,7238.522141
15.540781,3149.301486,3149.301486,,,,,,,,,,4.10384,6595.475465,6595.475465,,5.61762,3614.693782,7229.387563
15.58912,3125.766306,3125.766306,,,,,,,,,,4.12357,6572.2402,6572.2402,,5.6358,3638.467114,7276.934228
15.637459,3107.240048,3107.240048,,,,,,,,,,4.1433,6552.829128,6552.829128,,5.65398,3633.529684,7267.059368
15.685797,3100.502908,3100.502908,,,,,,,,,,4.16303,6524.490574,6524.490574,,5.67216,3632.17724,7264.354481
15.734135,3076.959691,3076.959691,,,,,,,,,,4.18276,6496.609386,6496.609386,,5.69034,3626.302158,7252.604315
15.782473,3069.095733,3069.095733,,,,,,,,,,4.20249,6463.589169,6463.589169,,5.70852,3632.48197,7264.963939
15.830811,3039.470923,3039.470923,,,,,,,,,,4.22222,6448.380557,6448.380557,,5.7267,3645.014309,7290.028619
15.879149,3024.9094,3024.9094,,,,,,,,,,4.24195,6437.800449,6437.800449,,5.74488,3631.932749,7263.865498
15.927489,3005.036702,3005.036702,,,,,,,,,,4.26168,6398.624359,6398.624359,,5.76306,3631.766179,7263.532359
15.975827,2987.260718,2987.260718,,,,,,,,,,4.28141,6387.016126,6387.016126,,5.78124,3647.608228,7295.216457
16.024165,2971.148428,2971.148428,,,,,,,,,,4.30114,6378.857572,6378.857572,,5.79942,3636.001763,7272.003526
16.072503,2973.00816,2973.00816,,,,,,,,,,4.32087,6337.887163,6337.887163,,5.8176,3643.857607,7287.715215
16.120842,2981.330321,2981.330321,,,,,,,,,,4.3406,6321.765996,6321.765996,,5.83578,3644.436859,7288.873718
16.16918,2971.381818,2971.381818,,,,,,,,,,4.36033,6304.532959,6304.532959,,5.85396,3652.851582,7305.703164
16.217518,2960.146017,2960.146017,,,,,,,,,,4.38006,6301.400106,6301.400106,,5.87214,3661.628601,7323.257203
16.265857,2945.444965,2945.444965,,,,,,,,,,4.39979,6289.826974,6289.826974,,5.89032,3664.226786,7328.453573
16.314195,2927.221286,2927.221286,,,,,,,,,,4.41952,6263.541928,6263.541928,,5.9085,3669.892844,7339.785688
16.362534,2908.329485,2908.329485,,,,,,,,,,4.43925,6252.741718,6252.741718,,5.92668,3680.901399,7361.802797
16.410872,2893.094333,2893.094333,,,,,,,,,,4.45898,6237.399715,6237.399715,,5.94486,3696.161905,7392.32381
16.45921,2874.795304,2874.795304,,,,,,,,,,4.47871,6213.1307,6213.1307,,5.96304,3687.904672,7375.809344
16.507548,2856.973505,2856.973505,,,,,,,,,,4.49844,6191.26871,6191.26871,,5.98122,3681.512379,7363.024757
16.555887,2835.580809,2835.580809,,,,,,,,,,4.51817,6190.574434,6190.574434,,5.9994,3688.699347,7377.398694
16.604226,2814.107169,2814.107169,,,,,,,,,,4.5379,6166.791972,6166.791972,,6.01758,3703.564859,7407.129719
16.652564,2791.216597,2791.216597,,,,,,,,,,4.55763,6132.50024,6132.50024,,6.03576,3715.780212,7431.560424
16.700902,2773.033876,2773.033876,,,,,,,,,,4.57736,6115.277503,6115.277503,,6.05394,3713.492015,7426.98403
16.74924,2751.103055,2751.103055,,,,,,,,,,4.59709,6106.839392,6106.839392,,6.07212,3714.706865,7429.413731
16.797578,2729.708339,2729.708339,,,,,,,,,,4.61682,6100.153277,6100.153277,,6.0903,3713.139823,7426.279646
16.845917,2709.730121,2709.730121,,,,,,,,,,4.63655,6087.950115,6087.950115,,6.10848,3729.504657,7459.009314
16.894256,2689.883017,2689.883017,,,,,,,,,,4.65628,6060.105157,6060.105157,,6.12666,3731.337523,7462.675046
16.942594,2666.876905,2666.876905,,,,,,,,,,4.67601,6063.977081,6063.977081,,6.14484,3726.644784,7453.289567
16.990932,2643.76757,2643.76757,,,,,,,,,,4.69574,6039.342827,6039.342827,,6.16302,3730.799146,7461.598293
17.03927,2626.283227,2626.283227,,,,,,,,,,4.71547,6035.609314,6035.609314,,6.1812,3756.392401,7512.784802
17.087609,2602.828221,2602.828221,,,,,,,,,,4.7352,6014.517722,6014.517722,,6.19938,3753.905213,7507.810426
17.135947,2577.66991,2577.66991,,,,,,,,,,4.75493,5990.353516,5990.353516,,6.21756,3769.222861,7538.445722
17.184286,2553.53018,2553.53018,,,,,,,,,,4.77466,5991.200488,5991.200488,,6.23574,3770.887993,7541.775986
17.232624,2531.063214,2531.063214,,,,,,,,,,4.79439,5988.257927,5988.257927,,6.25392,3784.394899,7568.789799
17.280962,2509.185227,2509.185227,,,,,,,,,,4.81412,5970.681078,5970.681078,,6.2721,3773.600253,7547.200507
17.329301,2483.670412,2483.670412,,,,,,,,,,4.83385,5952.131852,5952.131852,,6.29028,3780.917098,7561.834196
17.377639,2460.943585,2460.943585,,,,,,,,,,4.85358,5936.606473,5936.606473,,6.30846,3783.627635,7567.255271
17.425977,2436.304732,2436.304732,,,,,,,,,,4.87331,5932.646942,5932.646942,,6.32664,3796.34176,7592.683519
17.474315,2406.58289,2406.58289,,,,,,,,,,4.89304,5926.569756,5926.569756,,6.34482,3810.850522,7621.701043
17.522655,2381.181388,2381.181388,,,,,,,,,,4.91277,5921.097328,5921.097328,,6.363,3811.559591,7623.119182
17.570993,2362.304366,2362.304366,,,,,,,,,,4.9325,5927.00047,5927.00047,,6.38118,3815.827122,7631.654244
17.619331,2330.777067,2330.777067,,,,,,,,,,4.95223,5912.864622,5912.864622,,6.39936,3819.898663,7639.797325
17.667669,2299.185079,2299.185079,,,,,,,,,,4.97196,5895.493484,5895.493484,,6.41754,3829.315842,7658.631685
17.716007,2275.539301,2275.539301,,,,,,,,,,4.99169,5870.694357,5870.694357,,6.43572,3848.483266,7696.966532
17.764345,2246.757282,2246.757282,,,,,,,,,,5.01142,5868.411184,5868.411184,,6.4539,3847.681,7695.362
17.812685,2224.286049,2224.286049,,,,,,,,,,5.03115,5876.742105,5876.742105,,6.47208,3847.937238,7695.874476
17.861023,2194.159971,2194.159971,,,,,,,,,,5.05088,5869.144103,5869.144103,,6.49026,3862.764283,7725.528565
17.909361,2167.591445,2167.591445,,,,,,,,,,5.07061,5861.895937,5861.895937,,6.50844,3861.460124,7722.920249
17.957699,2140.514688,2140.514688,,,,,,,,,,5.09034,5850.716578,5850.716578,,6.52662,3867.816055,7735.63211
18.006037,2021.539194,2021.539194,,,,,,,,,,5.11007,5842.344052,5842.344052,,6.5448,3874.750115,7749.50023
,,,,,,,,,,,,5.1298,5833.265107,5833.265107,,6.56298,3896.492944,7792.985887
,,,,,,,,,,,,5.14953,5838.177561,5838.177561,,6.58116,3897.53747,7795.074939
,,,,,,,,,,,,5.16926,5809.953924,5809.953924,,6.59934,3911.208874,7822.417748
,,,,,,,,,,,,5.18899,5813.08479,5813.08479,,6.61752,3910.88352,7821.767039
,,,,,,,,,,,,5.20872,5804.249928,5804.249928,,6.6357,3914.2285,7828.456999
,,,,,,,,,,,,5.22845,5817.403764,5817.403764,,6.65388,3938.603348,7877.206695
,,,,,,,,,,,,5.24818,5791.798706,5791.798706,,6.67206,3938.773733,7877.547465
,,,,,,,,,,,,5.26791,5796.835784,5796.835784,,6.69024,3948.41171,7896.823419
,,,,,,,,,,,,5.28764,5804.112594,5804.112594,,6.70842,3957.813228,7915.626456
,,,,,,,,,,,,5.30737,5776.689549,5776.689549,,6.7266,3964.66066,7929.32132
,,,,,,,,,,,,5.3271,5767.832059,5767.832059,,6.74478,3963.092538,7926.185076
,,,,,,,,,,,,5.34683,5771.605718,5771.605718,,6.76296,3979.945912,7959.891823
,,,,,,,,,,,,5.36656,5770.560623,5770.560623,,6.78114,3986.675997,7973.351994
,,,,,,,,,,,,5.38629,5757.580177,5757.580177,,6.79932,4010.10182,8020.203641
,,,,,,,,,,,,5.40602,5774.364601,5774.364601,,6.8175,4022.106199,8044.212398
,,,,,,,,,,,,5.42575,5760.5819,5760.5819,,6.83568,4036.264481,8072.528963
,,,,,,,,,,,,5.44548,5752.411,5752.411,,6.85386,4031.496208,8062.992416
,,,,,,,,,,,,5.46521,5740.470763,5740.470763,,6.87204,4043.406094,8086.812188
,,,,,,,,,,,,5.48494,5727.592846,5727.592846,,6.89022,4051.175212,8102.350425
,,,,,,,,,,,,5.50467,5745.371841,5745.371841,,6.9084,4055.798706,8111.597412
,,,,,,,,,,,,5.5244,5746.529211,5746.529211,,6.92658,4083.61644,8167.23288
,,,,,,,,,,,,5.54413,5754.957886,5754.957886,,6.94476,4083.383099,8166.766197
,,,,,,,,,,,,5.56386,5748.132424,5748.132424,,6.96294,4088.597994,8177.195988
,,,,,,,,,,,,5.58359,5742.120018,5742.120018,,6.98112,4106.020033,8212.040065
,,,,,,,,,,,,5.60332,5720.947546,5720.947546,,6.9993,4124.573445,8249.146891
,,,,,,,,,,,,5.62305,5734.211987,5734.211987,,7.01748,4151.066062,8302.132125
,,,,,,,,,,,,5.64278,5734.586333,5734.586333,,7.03566,4163.121121,8326.242242
,,,,,,,,,,,,5.66251,5725.499693,5725.499693,,7.05384,4179.998417,8359.996835
,,,,,,,,,,,,5.68224,5732.709359,5732.709359,,7.07202,4179.064204,8358.128408
,,,,,,,,,,,,5.70197,5748.523163,5748.523163,,7.0902,4192.34042,8384.680839
,,,,,,,,,,,,5.7217,5751.831201,5751.831201,,7.10838,4193.600466,8387.200933
,,,,,,,,,,,,5.74143,5751.041054,5751.041054,,7.12656,4200.327322,8400.654644
,,,,,,,,,,,,5.76116,5740.457322,5740.457322,,7.14474,4230.165001,8460.330001
,,,,,,,,,,,,5.78089,5712.010521,5712.010521,,7.16292,4239.705643,8479.411287
,,,,,,,,,,,,5.80062,5738.629147,5738.629147,,7.1811,4250.381256,8500.762511
,,,,,,,,,,,,5.82035,5756.401603,5756.401603,,7.19928,4278.697571,8557.395143
,,,,,,,,,,,,5.84008,5752.897035,5752.897035,,7.21746,4290.758688,8581.517376
,,,,,,,,,,,,5.85981,5745.673116,5745.673116,,7.23564,4301.226092,8602.452185
,,,,,,,,,,,,5.87954,5755.607083,5755.607083,,7.25382,4312.35222,8624.704439
,,,,,,,,,,,,5.89927,5758.102666,5758.102666,,7.272,4327.882665,8655.765331
,,,,,,,,,,,,5.919,5754.524913,5754.524913,,7.29018,4337.341364,8674.682727
,,,,,,,,,,,,5.93873,5778.355961,5778.355961,,7.30836,4356.219068,8712.438135
,,,,,,,,,,,,5.95846,5783.011827,5783.011827,,7.32654,4378.116441,8756.232883
,,,,,,,,,,,,5.97819,5764.203042,5764.203042,,7.34472,4393.344192,8786.688383
,,,,,,,,,,,,5.99792,5783.937896,5783.937896,,7.3629,4417.720056,8835.440112
,,,,,,,,,,,,6.01765,5758.840153,5758.840153,,7.38108,4432.278266,8864.556533
,,,,,,,,,,,,6.03738,5766.521053,5766.521053,,7.39926,4447.877704,8895.755409
,,,,,,,,,,,,6.05711,5777.318503,5777.318503,,7.41744,4461.683037,8923.366073
,,,,,,,,,,,,6.07684,5787.478907,5787.478907,,7.43562,4488.560486,8977.120971
,,,,,,,,,,,,6.09657,5790.963151,5790.963151,,7.4538,4514.155585,9028.31117
,,,,,,,,,,,,6.1163,5804.392228,5804.392228,,7.47198,4520.301981,9040.603962
,,,,,,,,,,,,6.13603,5787.064816,5787.064816,,7.49016,4526.867884,9053.735767
,,,,,,,,,,,,6.15576,5811.445674,5811.445674,,7.50834,4545.831931,9091.663863
,,,,,,,,,,,,6.17549,5823.964341,5823.964341,,7.52652,4565.55994,9131.11988
,,,,,,,,,,,,6.19522,5830.177016,5830.177016,,7.5447,4580.411119,9160.822238
,,,,,,,,,,,,6.21495,5837.384189,5837.384189,,7.56288,4611.080757,9222.161513
,,,,,,,,,,,,6.23468,5830.907462,5830.907462,,7.58106,4628.261439,9256.522877
,,,,,,,,,,,,6.25441,5852.360129,5852.360129,,7.59924,4638.353119,9276.706239
,,,,,,,,,,,,6.27414,5865.599663,5865.599663,,7.61742,4659.749457,9319.498915
,,,,,,,,,,,,6.29387,5869.212443,5869.212443,,7.6356,4689.095122,9378.190244
,,,,,,,,,,,,6.3136,5877.226531,5877.226531,,7.65378,4706.802629,9413.605258
,,,,,,,,,,,,6.33333,5882.828677,5882.828677,,7.67196,4728.450039,9456.900078
,,,,,,,,,,,,6.35306,5890.668286,5890.668286,,7.69014,4743.708607,9487.417213
,,,,,,,,,,,,6.37279,5904.860155,5904.860155,,7.70832,4771.724648,9543.449297
,,,,,,,,,,,,6.39252,5907.800202,5907.800202,,7.7265,4776.370247,9552.740494
,,,,,,,,,,,,6.41225,5922.722376,5922.722376,,7.74468,4791.028042,9582.056083
,,,,,,,,,,,,6.43198,5919.261284,5919.261284,,7.76286,4804.895978,9609.791957
,,,,,,,,,,,,6.45171,5947.89552,5947.89552,,7.78104,4831.964422,9663.928843
,,,,,,,,,,,,6.47144,5966.725219,5966.725219,,7.79922,4854.78612,9709.572239
,,,,,,,,,,,,6.49117,5973.12872,5973.12872,,7.8174,4869.576163,9739.152327
,,,,,,,,,,,,6.5109,5977.731851,5977.731851,,7.83558,4901.650862,9803.301724
,,,,,,,,,,,,6.53063,5983.295221,5983.295221,,7.85376,4923.065349,9846.130698
,,,,,,,,,,,,6.55036,5987.595549,5987.595549,,7.87194,4934.600571,9869.201141
,,,,,,,,,,,,6.57009,6011.634073,6011.634073,,7.89012,4956.622297,9913.244594
,,,,,,,,,,,,6.58982,6026.035869,6026.035869,,7.9083,4968.159519,9936.319037
,,,,,,,,,,,,6.60955,6041.540074,6041.540074,,7.92648,4993.429037,9986.858073
,,,,,,,,,,,,6.62928,6050.694825,6050.694825,,7.94466,5026.461875,10052.92375
,,,,,,,,,,,,6.64901,6070.179591,6070.179591,,7.96284,5044.449469,10088.89894
,,,,,,,,,,,,6.66874,6082.988642,6082.988642,,7.98102,5057.548468,10115.09694
,,,,,,,,,,,,6.68847,6120.737816,6120.737816,,7.9992,5083.220225,10166.44045
,,,,,,,,,,,,6.7082,6105.931387,6105.931387,,8.01738,5112.53171,10225.06342
,,,,,,,,,,,,6.72793,6116.895697,6116.895697,,8.03556,5128.193028,10256.38606
,,,,,,,,,,,,6.74766,6137.539741,6137.539741,,8.05374,5149.060934,10298.12187
,,,,,,,,,,,,6.76739,6136.313534,6136.313534,,8.071919,5176.523898,10353.0478
,,,,,,,,,,,,6.78712,6150.301737,6150.301737,,8.0901,5196.357236,10392.71447
,,,,,,,,,,,,6.80685,6175.798558,6175.798558,,8.10828,5219.15753,10438.31506
,,,,,,,,,,,,6.82658,6185.401558,6185.401558,,8.12646,5239.778178,10479.55636
,,,,,,,,,,,,6.84631,6204.645442,6204.645442,,8.14464,5266.349425,10532.69885
,,,,,,,,,,,,6.86604,6228.718199,6228.718199,,8.16282,5299.58381,10599.16762
,,,,,,,,,,,,6.88577,6241.737561,6241.737561,,8.181,5320.796273,10641.59255
,,,,,,,,,,,,6.9055,6263.050417,6263.050417,,8.19918,5330.66927,10661.33854
,,,,,,,,,,,,6.92523,6257.625721,6257.625721,,8.21736,5373.914685,10747.82937
,,,,,,,,,,,,6.94496,6279.365143,6279.365143,,8.235539,5396.23673,10792.47346
,,,,,,,,,,,,6.96469,6308.326284,6308.326284,,8.25372,5422.531799,10845.0636
,,,,,,,,,,,,6.98442,6320.457497,6320.457497,,8.2719,5440.128782,10880.25756
,,,,,,,,,,,,7.00415,6343.057625,6343.057625,,8.29008,5464.582916,10929.16583
,,,,,,,,,,,,7.02388,6367.058455,6367.058455,,8.30826,5503.587414,11007.17483
,,,,,,,,,,,,7.04361,6383.94046,6383.94046,,8.32644,5517.03204,11034.06408
,,,,,,,,,,,,7.06334,6394.513625,6394.513625,,8.34462,5532.168137,11064.33627
,,,,,,,,,,,,7.08307,6407.338007,6407.338007,,8.3628,5568.283356,11136.56671
,,,,,,,,,,,,7.1028,6433.977208,6433.977208,,8.38098,5589.199954,11178.39991
,,,,,,,,,,,,7.12253,6460.723473,6460.723473,,8.399159,5613.537611,11227.07522
,,,,,,,,,,,,7.14226,6476.205359,6476.205359,,8.41734,5639.406564,11278.81313
,,,,,,,,,,,,7.16199,6505.006048,6505.006048,,8.43552,5673.987974,11347.97595
,,,,,,,,,,,,7.18172,6524.724852,6524.724852,,8.4537,5699.543173,11399.08635
,,,,,,,,,,,,7.20145,6543.468798,6543.468798,,8.47188,5720.91288,11441.82576
,,,,,,,,,,,,7.22118,6561.973226,6561.973226,,8.49006,5749.290891,11498.58178
,,,,,,,,,,,,7.24091,6591.441959,6591.441959,,8.50824,5769.371855,11538.74371
,,,,,,,,,,,,7.26064,6605.486371,6605.486371,,8.52642,5796.678708,11593.35742
,,,,,,,,,,,,7.28037,6627.823386,6627.823386,,8.5446,5826.315634,11652.63127
,,,,,,,,,,,,7.3001,6648.326713,6648.326713,,8.562779,5864.638049,11729.2761
,,,,,,,,,,,,7.31983,6671.552835,6671.552835,,8.58096,5889.082914,11778.16583
,,,,,,,,,,,,7.33956,6694.395489,6694.395489,,8.59914,5909.996473,11819.99295
,,,,,,,,,,,,7.35929,6714.589138,6714.589138,,8.61732,5938.390919,11876.78184
,,,,,,,,,,,,7.37902,6738.375079,6738.375079,,8.6355,5969.856028,11939.71206
,,,,,,,,,,,,7.39875,6778.176134,6778.176134,,8.65368,5992.707701,11985.4154
,,,,,,,,,,,,7.41848,6798.30469,6798.30469,,8.67186,6029.651385,12059.30277
,,,,,,,,,,,,7.43821,6823.446448,6823.446448,,8.69004,6050.013208,12100.02642
,,,,,,,,,,,,7.45794,6855.088883,6855.088883,,8.70822,6076.799469,12153.59894
,,,,,,,,,,,,7.47767,6880.325135,6880.325135,,8.726399,6104.235138,12208.47028
,,,,,,,,,,,,7.4974,6912.172753,6912.172753,,8.74458,6141.522142,12283.04428
,,,,,,,,,,,,7.51713,6939.195804,6939.195804,,8.76276,6170.265865,12340.53173
,,,,,,,,,,,,7.53686,6981.533235,6981.533235,,8.78094,6192.007112,12384.01422
,,,,,,,,,,,,7.55659,7012.683465,7012.683465,,8.79912,6219.919164,12439.83833
,,,,,,,,,,,,7.57632,7032.13885,7032.13885,,8.8173,6239.159264,12478.31853
,,,,,,,,,,,,7.59605,7063.57409,7063.57409,,8.83548,6266.089779,12532.17956
,,,,,,,,,,,,7.61578,7105.479169,7105.479169,,8.85366,6306.003682,12612.00736
,,,,,,,,,,,,7.63551,7115.955668,7115.955668,,8.87184,6333.604176,12667.20835
,,,,,,,,,,,,7.65524,7147.488867,7147.488867,,8.890019,6363.301242,12726.60248
,,,,,,,,,,,,7.67497,7168.981269,7168.981269,,8.9082,6397.07101,12794.14202
,,,,,,,,,,,,7.6947,7212.377818,7212.377818,,8.92638,6417.067572,12834.13514
,,,,,,,,,,,,7.71443,7237.163687,7237.163687,,8.94456,6445.449536,12890.89907
,,,,,,,,,,,,7.73416,7272.54216,7272.54216,,8.96274,6482.207267,12964.41453
,,,,,,,,,,,,7.75389,7299.654138,7299.654138,,8.98092,6516.304943,13032.60989
,,,,,,,,,,,,7.77362,7333.864417,7333.864417,,8.9991,6543.579495,13087.15899
,,,,,,,,,,,,7.79335,7359.41127,7359.41127,,9.01728,6573.775417,13147.55083
,,,,,,,,,,,,7.81308,7382.190357,7382.190357,,9.03546,6616.752268,13233.50454
,,,,,,,,,,,,7.83281,7423.224351,7423.224351,,9.053639,6633.881221,13267.76244
,,,,,,,,,,,,7.85254,7475.609743,7475.609743,,9.07182,6666.054681,13332.10936
,,,,,,,,,,,,7.87227,7515.752045,7515.752045,,9.09,6691.548236,13383.09647
,,,,,,,,,,,,7.892,7552.033556,7552.033556,,9.10818,6722.404909,13444.80982
,,,,,,,,,,,,7.91173,7566.64684,7566.64684,,9.12636,6744.610665,13489.22133
,,,,,,,,,,,,7.93146,7606.373507,7606.373507,,9.14454,6774.001947,13548.00389
,,,,,,,,,,,,7.95119,7638.855647,7638.855647,,9.16272,6816.102945,13632.20589
,,,,,,,,,,,,7.97092,7685.51788,7685.51788,,9.1809,6847.587496,13695.17499
,,,,,,,,,,,,7.99065,7696.291546,7696.291546,,9.19908,6879.47909,13758.95818
,,,,,,,,,,,,8.01038,7741.572575,7741.572575,,9.217259,6905.180269,13810.36054
,,,,,,,,,,,,8.03011,7788.289608,7788.289608,,9.23544,6936.132106,13872.26421
,,,,,,,,,,,,8.04984,7832.23005,7832.23005,,9.25362,6978.935007,13957.87001
,,,,,,,,,,,,8.06957,7870.729976,7870.729976,,9.2718,7006.791179,14013.58236
,,,,,,,,,,,,8.0893,7909.595511,7909.595511,,9.28998,7044.105866,14088.21173
,,,,,,,,,,,,8.10903,7945.275907,7945.275907,,9.30816,7073.404342,14146.80868
,,,,,,,,,,,,8.12876,7969.972262,7969.972262,,9.32634,7101.100105,14202.20021
,,,,,,,,,,,,8.14849,8015.26213,8015.26213,,9.34452,7138.544049,14277.0881
,,,,,,,,,,,,8.16822,8072.025261,8072.025261,,9.3627,7175.639088,14351.27818
,,,,,,,,,,,,8.18795,8113.120768,8113.120768,,9.380879,7211.40844,14422.81688
,,,,,,,,,,,,8.20768,8148.661118,8148.661118,,9.39906,7240.29226,14480.58452
,,,,,,,,,,,,8.22741,8191.402793,8191.402793,,9.41724,7275.123565,14550.24713
,,,,,,,,,,,,8.24714,8227.876524,8227.876524,,9.43542,7311.848798,14623.6976
,,,,,,,,,,,,8.26687,8262.298182,8262.298182,,9.4536,7362.591632,14725.18326
,,,,,,,,,,,,8.2866,8317.791179,8317.791179,,9.47178,7397.548881,14795.09776
,,,,,,,,,,,,8.30633,8377.927233,8377.927233,,9.48996,7421.603981,14843.20796
,,,,,,,,,,,,8.32606,8417.735855,8417.735855,,9.50814,7444.701106,14889.40221
,,,,,,,,,,,,8.34579,8449.925205,8449.925205,,9.52632,7473.722004,14947.44401
,,,,,,,,,,,,8.36552,8502.38615,8502.38615,,9.544499,7518.876831,15037.75366
,,,,,,,,,,,,8.38525,8552.832536,8552.832536,,9.56268,7547.96222,15095.92444
,,,,,,,,,,,,8.40498,8560.697874,8560.697874,,9.58086,7581.970156,15163.94031
,,,,,,,,,,,,8.42471,8616.077348,8616.077348,,9.59904,7616.679071,15233.35814
,,,,,,,,,,,,8.44444,8662.996172,8662.996172,,9.61722,7639.182278,15278.36456
,,,,,,,,,,,,8.46417,8713.618146,8713.618146,,9.6354,7647.274929,15294.54986
,,,,,,,,,,,,8.4839,8758.540066,8758.540066,,9.65358,7675.234134,15350.46827
,,,,,,,,,,,,8.50363,8795.960045,8795.960045,,9.67176,7720.580257,15441.16051
,,,,,,,,,,,,8.52336,8848.97104,8848.97104,,9.689939,7749.360863,15498.72173
,,,,,,,,,,,,8.54309,8901.610392,8901.610392,,9.708119,7777.15645,15554.3129
,,,,,,,,,,,,8.562819,8961.438196,8961.438196,,9.7263,7811.308512,15622.61702
,,,,,,,,,,,,8.58255,9009.713746,9009.713746,,9.74448,7852.696132,15705.39226
,,,,,,,,,,,,8.60228,9035.665259,9035.665259,,9.76266,7878.862473,15757.72495
,,,,,,,,,,,,8.62201,9079.016628,9079.016628,,9.78084,7911.439154,15822.87831
,,,,,,,,,,,,8.64174,9127.395303,9127.395303,,9.79902,7955.45092,15910.90184
,,,,,,,,,,,,8.661469,9185.240199,9185.240199,,9.8172,7960.728147,15921.45629
,,,,,,,,,,,,8.6812,9227.624782,9227.624782,,9.83538,8001.42674,16002.85348
,,,,,,,,,,,,8.70093,9277.767563,9277.767563,,9.853559,8036.56115,16073.1223
,,,,,,,,,,,,8.72066,9338.500165,9338.500165,,9.871739,8057.926383,16115.85277
